Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_SiteEnergyUseWN(kBtu)
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1952.0,1.0,4.0,51.0,1.2455919064842602,0.0,1.0,14.31069722830115
DOWNTOWN,Bâtiments Autres,1922.0,1.0,2.0,,1.47711469402,0.0,1.0,15.026438816935658
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1965.0,1.0,1.0,,1.5253323720305094,0.0,1.0,13.997703669009427
DOWNTOWN,Bâtiments d'Hébergement,1967.0,1.0,4.0,61.0,1.5789919914920698,0.0,1.0,14.822346498815568
NORTHWEST,Bâtiments Éducatifs et Culturels,1928.0,1.0,2.0,77.0,6.792734721355987,0.0,1.0,14.076272192752738
NORTHEAST,Bâtiments Commerciaux et Administratifs,1989.0,1.0,2.0,16.0,7.053690151263125,0.0,1.0,14.393134296499733
NORTHEAST,Bâtiments de Vente et de Services,1956.0,1.0,2.0,,6.89670365543709,0.0,1.0,15.487532488989629
NORTHEAST,Bâtiments de Vente et de Services,1956.0,1.0,2.0,18.0,6.89670365543709,0.0,1.0,15.745706744017792
NORTHEAST,Bâtiments de Vente et de Services,1956.0,1.0,1.0,67.0,6.89670365543709,0.0,1.0,14.779165771538738
NORTHEAST,Bâtiments de Vente et de Services,1997.0,1.0,1.0,,6.89670365543709,0.0,1.0,15.356736865072094
NORTHEAST,Bâtiments d'Hébergement,1961.0,2.0,2.0,91.0,6.948090121237461,0.0,1.0,14.310377745554177
DOWNTOWN,Bâtiments de Vente et de Services,1923.0,1.0,3.0,,1.170513733549532,0.0,1.0,15.365827036977956
DOWNTOWN,Bâtiments Autres,1927.0,1.0,4.0,81.0,1.0576872431637856,0.0,1.0,14.515153967264782
DOWNTOWN,Bâtiments d'Hébergement,1960.0,1.0,7.0,24.0,1.5138549682412192,0.2118339326577313,0.7881660673422687,15.221067694804349
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1978.0,1.0,5.0,51.0,1.143360972443281,0.258585022755482,0.741414977244518,15.097388679679378
NORTHWEST,Bâtiments Éducatifs et Culturels,1948.0,1.0,2.0,57.0,7.7714691711626465,0.0,1.0,13.797262571587419
DOWNTOWN,Bâtiments Éducatifs et Culturels,1910.0,1.0,3.0,,1.3238315366554274,0.0,1.0,13.559064359646895
DOWNTOWN,Bâtiments Éducatifs et Culturels,1957.0,1.0,2.0,72.0,1.3707339415667876,0.0,1.0,14.16309299001792
DOWNTOWN,Bâtiments Éducatifs et Culturels,1995.0,1.0,3.0,43.0,1.3247226368828569,0.0,1.0,13.805973537311676
NORTHEAST,Bâtiments Éducatifs et Culturels,1972.0,1.0,1.0,88.0,8.057030734385064,0.0,1.0,13.812356589430424
SOUTHEAST,Bâtiments Éducatifs et Culturels,1965.0,1.0,2.0,2.0,8.480869767706281,0.0,1.0,13.756552901457576
NORTHEAST,Bâtiments de Vente et de Services,1900.0,1.0,3.0,71.0,6.333467578214159,0.0,1.0,13.609275744802975
NORTHEAST,Bâtiments Autres,1921.0,1.0,3.0,,6.395207570154593,0.0,1.0,13.442478001203957
NORTHEAST,Bâtiments d'Hébergement,1930.0,1.0,3.0,72.0,6.283097302700024,0.0,1.0,13.540754582398627
NORTHEAST,Bâtiments Éducatifs et Culturels,1926.0,1.0,2.0,17.0,6.238051501336342,0.0,1.0,15.073515264515724
NORTHEAST,Bâtiments Éducatifs et Culturels,1989.0,5.0,3.0,44.0,9.456106736357388,0.0,1.0,15.776972505608894
LAKE UNION,Bâtiments Commerciaux et Administratifs,2012.0,1.0,2.0,68.0,4.8189793486699015,0.3150054686385468,0.6849945313614533,14.78692667736905
DOWNTOWN,Bâtiments d'Hébergement,1925.0,1.0,9.0,8.0,1.0786265006460247,0.0,1.0,16.01685829006993
GREATER DUWAMISH,Bâtiments Autres,1969.0,1.0,2.0,,3.475008628891255,0.0,1.0,14.641058742500157
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,5.0,77.0,0.21543875727295903,0.0,1.0,14.686250004832468
DOWNTOWN,Bâtiments Industriels et de Stockage,1900.0,1.0,5.0,,0.20303857307765572,0.0,1.0,11.413764615273509
DOWNTOWN,Bâtiments d'Hébergement,1926.0,1.0,11.0,98.0,0.2537130828391099,0.0,1.0,14.687048663830913
DOWNTOWN,Bâtiments Autres,1922.0,1.0,3.0,,0.3373620204826679,0.1770091556459817,0.8229908443540183,15.000080564551538
DOWNTOWN,Bâtiments Autres,1908.0,1.0,5.0,,0.18884734496659344,0.0,1.0,14.82170305230318
DOWNTOWN,Bâtiments d'Hébergement,1909.0,1.0,6.0,94.0,0.4702158146435714,0.0,1.0,15.081893706402168
SOUTHWEST,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,76.0,5.859953578083979,0.0,1.0,15.367285988360925
SOUTHWEST,Bâtiments Éducatifs et Culturels,1965.0,1.0,3.0,98.0,5.868616674115373,0.0,1.0,14.699968252483542
SOUTHWEST,Bâtiments Éducatifs et Culturels,1923.0,1.0,2.0,60.0,6.032207961192432,0.0,1.0,14.263543815177036
SOUTHWEST,Bâtiments Autres,1948.0,1.0,1.0,,5.953092008820729,0.3160810192432745,0.6839189807567255,15.086335353728002
SOUTHWEST,Bâtiments de Vente et de Services,1946.0,1.0,2.0,100.0,5.971979258748453,0.0,1.0,14.46071979548618
SOUTHWEST,Bâtiments Autres,1984.0,1.0,1.0,,5.794382872992765,0.0,1.0,15.672662168267712
SOUTHWEST,Bâtiments Commerciaux et Administratifs,1981.0,1.0,3.0,60.0,5.871039269740967,0.0,1.0,14.80694271351141
NORTH,Bâtiments Autres,1949.0,1.0,1.0,,13.142848209826052,0.0,1.0,15.08434883778488
NORTH,Bâtiments Autres,2013.0,1.0,1.0,,13.897268703664702,0.0,1.0,14.224501360168864
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1985.0,1.0,1.0,36.0,5.951668256722195,0.0,1.0,14.461596987432543
CENTRAL,Bâtiments Commerciaux et Administratifs,1990.0,1.0,2.0,25.0,2.206346496188418,0.0,1.0,14.791919524639068
SOUTHWEST,Bâtiments Autres,1924.0,1.0,1.0,,6.409404097534245,0.0,1.0,15.466316971556669
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,,3.00928032444113,0.0,1.0,14.008220262296938
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,,3.0227919892718322,0.0,1.0,13.516144745673657
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,2.0,,3.1085919531000052,0.0,1.0,14.654958581700676
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1961.0,1.0,1.0,57.0,3.0723783833151503,0.0,1.0,14.242908702173956
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,,3.0399657336242827,0.0,1.0,13.090124881739253
SOUTHEAST,Bâtiments Commerciaux et Administratifs,2009.0,1.0,3.0,,3.1186497912384663,0.0,1.0,14.526154891628494
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,81.0,3.326437602401929,0.0,1.0,14.627427176414809
SOUTHEAST,Bâtiments Autres,1977.0,1.0,1.0,,3.5185260554621873,0.0,1.0,14.249204214987188
SOUTHEAST,Bâtiments Autres,1963.0,1.0,2.0,,4.996749754584804,0.0,1.0,11.762788049613798
GREATER DUWAMISH,Bâtiments de Vente et de Services,1914.0,1.0,1.0,75.0,3.44474316376617,0.0,1.0,13.231871716436942
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,91.0,3.4917131407410373,0.0,1.0,12.42366883866523
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,1962.0,1.0,1.0,38.0,4.013358660432773,0.0,1.0,16.020782115776996
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1948.0,1.0,1.0,,3.975205515330242,0.0,1.0,14.773870154692688
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,92.0,4.494626843241383,0.0,1.0,12.402951081228947
DELRIDGE,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,6.0,4.74618036007877,0.0,1.0,14.416103619792057
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,1.0,,3.913845050290713,0.0,1.0,14.22769388157389
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,,4.505706282948115,0.0,1.0,14.318921460500254
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1961.0,1.0,1.0,,4.011988245667828,0.0,1.0,13.592893977151716
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1998.0,1.0,1.0,72.0,4.142102029019003,0.0,1.0,14.04604175331241
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1975.0,1.0,1.0,77.0,3.506473273660013,0.0,1.0,12.384096242228415
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1947.0,1.0,2.0,87.0,6.471403931577614,0.0,1.0,13.658636402007092
NORTH,Bâtiments Autres,1976.0,1.0,2.0,,13.789677814463426,0.0,1.0,15.072216955199691
NORTH,Bâtiments Industriels et de Stockage,1988.0,2.0,2.0,,13.515568767220342,0.0,1.0,13.707729197758743
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1938.0,1.0,1.0,12.0,5.783613810222119,0.0,1.0,14.436781562521242
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1922.0,1.0,3.0,99.0,3.4383996042199465,0.0,1.0,13.90709996061814
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1963.0,1.0,2.0,55.0,3.493537642173193,0.0,1.0,14.029698628397936
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,61.0,7.09216134283109,0.0,1.0,13.507881697825704
LAKE UNION,Bâtiments Commerciaux et Administratifs,1957.0,1.0,2.0,99.0,4.197361630850296,0.0,1.0,12.798136521774968
LAKE UNION,Bâtiments Commerciaux et Administratifs,1961.0,1.0,3.0,91.0,4.400459127305043,0.13044365813826891,0.869556341861731,13.597990384531522
LAKE UNION,Bâtiments Commerciaux et Administratifs,1985.0,1.0,5.0,62.0,4.655667784025742,0.40296795365113475,0.5970320463488652,15.3931151233399
LAKE UNION,Bâtiments Commerciaux et Administratifs,2013.0,1.0,5.0,98.0,4.901340626259614,0.38463852206902577,0.6153614779309743,15.3230808474821
LAKE UNION,Bâtiments Commerciaux et Administratifs,1900.0,1.0,2.0,48.0,4.929086768456227,0.0,1.0,14.097812527331554
NORTHEAST,Bâtiments Éducatifs et Culturels,1930.0,1.0,2.0,82.0,8.3469402809652,0.0,1.0,13.438467623370183
NORTHEAST,Bâtiments Éducatifs et Culturels,1986.0,1.0,1.0,79.0,8.3469402809652,0.0,1.0,14.472728701854713
NORTHWEST,Bâtiments Commerciaux et Administratifs,1960.0,1.0,1.0,98.0,9.172947002944916,0.0,1.0,13.682037092233385
NORTHWEST,Bâtiments Éducatifs et Culturels,1922.0,1.0,3.0,43.0,9.221326657650486,0.0,1.0,14.900427745370665
SOUTHEAST,Bâtiments Éducatifs et Culturels,1954.0,1.0,2.0,69.0,11.790796390677066,0.0,1.0,14.555377308110534
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1925.0,1.0,1.0,94.0,3.8410705344453087,0.0,1.0,14.165875925826748
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,62.0,5.737378450084476,0.0,1.0,13.043699765324495
GREATER DUWAMISH,Bâtiments Autres,1976.0,1.0,1.0,,5.824659083324053,0.0,1.0,16.141296615008592
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1982.0,1.0,2.0,69.0,5.792205920263602,0.0,1.0,14.269974856013508
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,67.0,5.932432008656804,0.0,1.0,14.095333452827028
GREATER DUWAMISH,Bâtiments Autres,1970.0,1.0,1.0,,5.968263437634525,0.0,1.0,13.022793839399133
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,,6.1064410111780285,0.0,1.0,14.467141101754224
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1969.0,1.0,2.0,,5.980145641880179,0.0,1.0,14.432809031015598
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1969.0,1.0,2.0,41.0,6.004272280916795,0.0,1.0,14.731135568295008
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,65.0,6.004272280916795,0.0,1.0,12.31313663155814
LAKE UNION,Bâtiments Commerciaux et Administratifs,1958.0,1.0,2.0,95.0,5.7224890995986515,0.0,1.0,13.233419616588925
LAKE UNION,Bâtiments Commerciaux et Administratifs,2006.0,1.0,4.0,,5.361677845920581,0.31057456294144165,0.6894254370585583,13.853852399446042
LAKE UNION,Bâtiments Commerciaux et Administratifs,1985.0,1.0,3.0,94.0,4.984297341584469,0.25814049718305376,0.7418595028169462,14.0097687142474
DOWNTOWN,Bâtiments Industriels et de Stockage,1928.0,1.0,6.0,,0.9106410667118203,0.0,1.0,13.565385154655779
DOWNTOWN,Bâtiments de Vente et de Services,1916.0,1.0,2.0,5.0,0.8855662728249514,0.0,1.0,13.078810770235727
DOWNTOWN,Bâtiments de Vente et de Services,1919.0,1.0,2.0,93.0,1.0074093628008267,0.0,1.0,13.861418298606173
DOWNTOWN,Bâtiments d'Hébergement,1910.0,1.0,8.0,93.0,0.9874948621422404,0.0,1.0,14.903544004140482
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1919.0,1.0,2.0,75.0,1.143751794528003,0.0,1.0,14.4812046396075
EAST,Bâtiments Commerciaux et Administratifs,1925.0,1.0,4.0,92.0,0.7997206670602879,0.0,1.0,14.824036656336633
EAST,Bâtiments Autres,1920.0,1.0,3.0,,0.8290307733878325,0.0,1.0,14.905537850785036
EAST,Bâtiments Commerciaux et Administratifs,1946.0,1.0,3.0,1.0,0.7788291070431969,0.0,1.0,15.236643991566512
LAKE UNION,Bâtiments Industriels et de Stockage,1927.0,1.0,2.0,,5.098337074026633,0.0,1.0,14.665512224057924
LAKE UNION,Bâtiments Commerciaux et Administratifs,2001.0,1.0,5.0,79.0,5.266657514650411,0.17812685240071133,0.8218731475992886,14.071242298871635
LAKE UNION,Bâtiments de Vente et de Services,1911.0,1.0,2.0,98.0,5.2799553024932235,0.0,1.0,13.919405713005464
LAKE UNION,Bâtiments de Vente et de Services,1906.0,1.0,3.0,88.0,5.174330134166788,0.0,1.0,14.010384050250552
LAKE UNION,Bâtiments Industriels et de Stockage,1984.0,1.0,1.0,5.0,5.503601866821205,0.0,1.0,14.631419470986966
LAKE UNION,Bâtiments Commerciaux et Administratifs,1981.0,1.0,2.0,,5.4582447821193805,0.0,1.0,13.313287306633537
LAKE UNION,Bâtiments Autres,1969.0,1.0,1.0,,5.415109782662244,0.0,1.0,15.000000650815506
LAKE UNION,Bâtiments Commerciaux et Administratifs,1986.0,1.0,2.0,47.0,5.648212874582917,0.0,1.0,14.601736567078571
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1949.0,1.0,3.0,81.0,5.298687698793402,0.0,1.0,14.584893748370153
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1981.0,1.0,2.0,82.0,5.056343154477531,0.0,1.0,13.64034411716665
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1986.0,1.0,3.0,43.0,5.2728856543667515,0.0,1.0,14.650041734224526
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1989.0,1.0,3.0,67.0,5.2728856543667515,0.26200840304326434,0.7379915969567357,13.887821917175051
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,54.0,5.2728856543667515,0.0,1.0,14.226678871832727
LAKE UNION,Bâtiments Autres,1996.0,1.0,3.0,,5.18104055230216,0.0,1.0,15.400583029281579
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1980.0,1.0,3.0,57.0,5.153191505835029,0.0,1.0,14.395042762239864
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1980.0,1.0,3.0,29.0,5.206157810247231,0.0,1.0,14.654479435617088
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1980.0,1.0,3.0,86.0,5.096252515327451,0.0,1.0,14.920398695564035
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1902.0,1.0,4.0,77.0,0.5808998612306965,0.0,1.0,14.050703325039782
DELRIDGE,Bâtiments Industriels et de Stockage,1971.0,2.0,2.0,,6.083198200465805,0.0,1.0,14.473979204041076
NORTHWEST,Bâtiments Autres,1964.0,1.0,2.0,,13.320626054364748,0.0,1.0,15.496047083254954
NORTHWEST,Bâtiments Autres,1961.0,1.0,1.0,,13.115614875836611,0.0,1.0,14.552371288465755
NORTHWEST,Bâtiments Commerciaux et Administratifs,1951.0,1.0,2.0,62.0,12.813823435602918,0.0,1.0,14.58478023373452
NORTHWEST,Bâtiments Autres,1970.0,1.0,4.0,,13.135858184254559,0.0,1.0,14.639841032772216
NORTHWEST,Bâtiments Autres,1958.0,1.0,2.0,,12.94569872583999,0.0,1.0,15.015721696086906
NORTHWEST,Bâtiments Industriels et de Stockage,1972.0,1.0,1.0,73.0,13.008512595148956,0.0,1.0,14.196656333804299
NORTHWEST,Bâtiments Autres,2009.0,1.0,1.0,,12.877100154716036,0.0,1.0,14.075561379253733
NORTHWEST,Bâtiments Commerciaux et Administratifs,2001.0,1.0,2.0,27.0,14.363315564934647,0.3859977099058257,0.6140022900941743,14.44211547790752
NORTHWEST,Bâtiments Autres,2007.0,1.0,2.0,,13.520708469244076,0.0,1.0,15.624497527968954
NORTHWEST,Bâtiments de Vente et de Services,1998.0,1.0,1.0,43.0,13.18138049291426,0.0,1.0,14.38118055357237
NORTHEAST,Bâtiments Éducatifs et Culturels,1949.0,1.0,1.0,78.0,7.3126511131026595,0.0,1.0,14.11091811809058
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,2007.0,1.0,4.0,82.0,4.465982302127839,0.0,1.0,14.564688294349144
DOWNTOWN,Bâtiments de Vente et de Services,1920.0,1.0,2.0,36.0,1.123459955455228,0.0,1.0,13.829337153515647
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1918.0,1.0,3.0,98.0,1.0587435425122,0.0,1.0,14.048411748300447
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1955.0,1.0,5.0,4.0,2.819512127958813,0.0,1.0,14.406884669167956
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1985.0,1.0,5.0,43.0,2.3481637307654246,0.38452590067819875,0.6154740993218012,15.315348313482378
DOWNTOWN,Bâtiments de Vente et de Services,1900.0,1.0,4.0,92.0,0.3692952587895926,0.0,1.0,14.04648675387154
DOWNTOWN,Bâtiments Éducatifs et Culturels,1968.0,1.0,3.0,24.0,0.4128253343917456,0.45977777185643104,0.540222228143569,15.641207014351277
DOWNTOWN,Bâtiments de Vente et de Services,1915.0,1.0,1.0,2.0,0.683950058892837,0.0,1.0,14.579802592834259
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1907.0,1.0,6.0,8.0,0.6951387775102433,0.0,1.0,14.913525751740035
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1907.0,1.0,5.0,83.0,0.534105172346078,0.0,1.0,14.360528746057657
DOWNTOWN,Bâtiments Autres,1941.0,1.0,2.0,60.0,0.552293882743083,0.0,1.0,14.120749170970427
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1928.0,1.0,4.0,17.0,0.5227916539819298,0.0,1.0,14.911304963459521
EAST,Bâtiments Autres,1964.0,1.0,4.0,,0.8500141151819214,0.0,1.0,15.954558202946616
EAST,Bâtiments Autres,1912.0,1.0,3.0,,0.8304204455897886,0.0,1.0,14.578673653190663
EAST,Bâtiments Commerciaux et Administratifs,1962.0,1.0,2.0,2.0,1.1202369036155804,0.3333333333333333,0.6666666666666666,14.956482218781812
EAST,Bâtiments Commerciaux et Administratifs,1910.0,1.0,3.0,90.0,1.1765165921693133,0.0,1.0,14.981521492461088
EAST,Bâtiments Autres,1988.0,1.0,5.0,,1.0624300201689811,0.2490170380078637,0.7509829619921363,16.261564540195238
EAST,Bâtiments Commerciaux et Administratifs,1963.0,1.0,3.0,42.0,1.0585872632047992,0.0,1.0,15.160572944700316
EAST,Bâtiments Autres,1916.0,1.0,3.0,,0.5226760100800674,0.0,1.0,14.04290506116602
EAST,Bâtiments Éducatifs et Culturels,1962.0,1.0,3.0,55.0,0.4655796958711087,0.0,1.0,14.834283146129275
BALLARD,Bâtiments Commerciaux et Administratifs,1993.0,1.0,1.0,,6.8151865434699905,0.0,1.0,15.493682054940038
BALLARD,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,80.0,7.045725513070449,0.0,1.0,12.040402248311668
BALLARD,Bâtiments Industriels et de Stockage,1950.0,1.0,1.0,63.0,6.537696181984949,0.0,1.0,13.86846228888541
BALLARD,Bâtiments Industriels et de Stockage,1951.0,3.0,1.0,,6.416461271197741,0.0,1.0,14.148862753744776
LAKE UNION,Bâtiments de Vente et de Services,1919.0,1.0,3.0,,2.087270605114139,0.0,1.0,14.59876177622159
LAKE UNION,Bâtiments de Vente et de Services,1964.0,1.0,2.0,57.0,2.1361898945282585,0.0,1.0,14.884412671267839
LAKE UNION,Bâtiments Commerciaux et Administratifs,1920.0,1.0,3.0,62.0,2.1777000036941336,0.42917547568710357,0.5708245243128964,14.22332648406664
LAKE UNION,Bâtiments Commerciaux et Administratifs,2009.0,1.0,5.0,77.0,2.0049766599031122,0.0,1.0,17.14961230296505
LAKE UNION,Bâtiments Commerciaux et Administratifs,1926.0,1.0,3.0,95.0,2.068200654737752,0.0,1.0,13.887609915988307
LAKE UNION,Bâtiments Commerciaux et Administratifs,1926.0,1.0,1.0,1.0,2.5604052552323067,0.0,1.0,15.81960039283453
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1961.0,1.0,1.0,,2.43898877507852,0.0,1.0,15.559426739593752
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,2009.0,1.0,3.0,66.0,2.133644508648348,0.0,1.0,13.57969565686782
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1962.0,1.0,1.0,,2.1005699689104933,0.0,1.0,16.75190192601036
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,2002.0,1.0,1.0,,2.43898877507852,0.0,1.0,14.397431022531057
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1998.0,1.0,1.0,,2.43898877507852,0.0,1.0,15.639043608009837
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1961.0,1.0,2.0,,2.0867659610663987,0.0,1.0,16.71494804214499
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1992.0,1.0,2.0,,2.2605766724505836,0.0,1.0,14.720059423142848
LAKE UNION,Bâtiments Commerciaux et Administratifs,1999.0,1.0,4.0,84.0,1.7713373156091763,0.0,1.0,14.528530461402863
LAKE UNION,Bâtiments Commerciaux et Administratifs,2007.0,1.0,4.0,92.0,1.7185492160087052,0.38076661093566166,0.6192333890643383,14.823234783176447
LAKE UNION,Bâtiments Commerciaux et Administratifs,1928.0,1.0,3.0,1.0,1.734714176750832,0.14619206096561038,0.8538079390343897,16.037815531771567
LAKE UNION,Bâtiments Commerciaux et Administratifs,2013.0,1.0,6.0,92.0,1.7042439681732435,0.7711728253385357,0.22882717466146432,15.820958890135673
LAKE UNION,Bâtiments Commerciaux et Administratifs,1926.0,1.0,4.0,77.0,1.7587771694152006,0.0,1.0,14.498185722867195
DOWNTOWN,Bâtiments Autres,1966.0,1.0,1.0,,0.34882006981648084,0.0,1.0,14.876931319953625
DOWNTOWN,Bâtiments Autres,1962.0,1.0,1.0,,0.35830464093522646,0.0,1.0,14.448352311853343
DOWNTOWN,Bâtiments Autres,1916.0,1.0,2.0,,0.5739126329204219,0.0,1.0,14.023070310198523
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1919.0,1.0,4.0,72.0,0.7277281782054804,0.0,1.0,14.614423184686622
DOWNTOWN,Bâtiments de Vente et de Services,1912.0,1.0,2.0,,0.6800318209315399,0.0,1.0,15.74248723761052
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1915.0,1.0,6.0,,0.7054964426687934,0.0,1.0,14.872512173131051
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,4.0,47.0,0.8789279139430971,0.0,1.0,14.46885761754664
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,5.0,100.0,1.2415047631745253,0.0,1.0,14.306651248507865
DOWNTOWN,Bâtiments Autres,1930.0,1.0,2.0,,1.3178897501717672,0.0,1.0,12.569897716278925
LAKE UNION,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,13.0,3.5438605204101186,0.2681241212697281,0.7318758787302719,14.980279900988116
LAKE UNION,Bâtiments Commerciaux et Administratifs,1964.0,1.0,5.0,68.0,3.4964866640190695,0.17635178555035344,0.8236482144496465,15.112696754461878
EAST,Bâtiments Éducatifs et Culturels,1930.0,1.0,2.0,56.0,3.1941311466447986,0.0,1.0,15.365511580449105
LAKE UNION,Bâtiments Commerciaux et Administratifs,1959.0,1.0,2.0,97.0,1.8796033661202596,0.0,1.0,12.98678439000198
LAKE UNION,Bâtiments Commerciaux et Administratifs,2013.0,1.0,3.0,,1.8133347472270327,0.0,1.0,14.24668719029032
LAKE UNION,Bâtiments d'Hébergement,1959.0,1.0,4.0,37.0,1.872923756353615,0.0,1.0,14.871499230165501
LAKE UNION,Bâtiments d'Hébergement,1961.0,1.0,3.0,95.0,2.0224717766815004,0.14582333995751387,0.8541766600424862,13.673008044903538
LAKE UNION,Bâtiments Éducatifs et Culturels,1960.0,1.0,1.0,56.0,1.760573388295205,0.0,1.0,13.43358199812009
EAST,Bâtiments Autres,1999.0,1.0,2.0,,4.237782576127005,0.7654810495626823,0.2345189504373178,14.639050492020063
MAGNOLIA / QUEEN ANNE,Bâtiments de Soins de Santé,1962.0,1.0,2.0,,2.907174919462075,0.0,1.0,16.34227202872362
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1930.0,1.0,3.0,94.0,2.470879668069377,0.0,1.0,14.925575513759602
NORTHWEST,Bâtiments Éducatifs et Culturels,1999.0,1.0,2.0,23.0,13.597623710582075,0.0,1.0,15.168939080872077
LAKE UNION,Bâtiments Commerciaux et Administratifs,1987.0,1.0,3.0,89.0,3.1138320826721437,0.0,1.0,14.229862230006018
LAKE UNION,Bâtiments de Vente et de Services,1993.0,1.0,3.0,,3.096933692811461,0.14940065094863855,0.8505993490513615,14.499093269466812
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,1977.0,1.0,99.0,80.0,6.46986892925463,0.0,1.0,12.694659370449031
EAST,Bâtiments Autres,1927.0,1.0,3.0,,5.050162513794319,0.0,1.0,15.609621427149994
NORTH,Bâtiments Autres,1947.0,1.0,1.0,,13.114754223258773,0.0,1.0,15.07260107765924
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,33.0,7.400620473315031,0.0,1.0,13.686465444068304
EAST,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,87.0,1.0007728363609185,0.0,1.0,12.878556314404287
SOUTHEAST,Bâtiments Autres,1962.0,1.0,2.0,,5.993398642190024,0.0,1.0,14.30149549067682
