Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_TotalGHGEmissions
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,33.0,7.400620473315031,0.0,1.0,1.9416152247724325
EAST,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,87.0,1.0007728363609185,0.0,1.0,2.0881534822818573
SOUTHEAST,Bâtiments Autres,1962.0,1.0,2.0,,5.993398642190024,0.0,1.0,4.015301354881648
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1982.0,1.0,2.0,84.0,7.341594807396191,0.0,1.0,2.658159431488745
LAKE UNION,Bâtiments Commerciaux et Administratifs,1953.0,1.0,2.0,,1.9713980619814653,0.0,1.0,4.537426533901572
NORTH,Bâtiments Éducatifs et Culturels,1908.0,1.0,3.0,79.0,9.038203232101829,0.0,1.0,4.475175389371905
SOUTHWEST,Bâtiments Éducatifs et Culturels,1957.0,1.0,1.0,96.0,8.503723934798444,0.0,1.0,1.5496879080283263
BALLARD,Bâtiments Commerciaux et Administratifs,1999.0,1.0,4.0,,6.360899929440033,0.0,1.0,1.9947003132247452
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1989.0,1.0,1.0,,4.959294592246349,0.0,1.0,3.366260811781259
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1914.0,1.0,2.0,75.0,4.954685062166967,0.0,1.0,2.343727036325221
GREATER DUWAMISH,Bâtiments Autres,1950.0,1.0,1.0,,6.106614029817272,0.0,1.0,2.810606789427302
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1975.0,1.0,1.0,44.0,4.975917467674819,0.0,1.0,2.9770590082883697
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,53.0,6.35341855155812,0.0,1.0,1.2919836816486494
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,6.0,6.205290451462585,0.0,1.0,3.3160025355989236
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,73.0,6.171190089461177,0.0,1.0,2.150598735996164
EAST,Bâtiments Éducatifs et Culturels,1968.0,1.0,5.0,38.0,4.237782576127005,0.0,1.0,4.307572448748934
LAKE UNION,Bâtiments Industriels et de Stockage,1912.0,1.0,1.0,,5.92126377985737,0.0,1.0,2.972463646614637
NORTHWEST,Bâtiments Éducatifs et Culturels,1962.0,1.0,1.0,100.0,13.527789753762319,0.0,1.0,1.0473189942805592
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,3.0,9.349457527078,0.0,1.0,4.647079589065301
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,2007.0,1.0,1.0,63.0,9.470016791754729,0.0,1.0,3.214867803470662
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1981.0,1.0,1.0,50.0,9.611052647026467,0.0,1.0,4.395559648956466
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1978.0,1.0,1.0,60.0,9.574546239897668,0.0,1.0,3.5195728343974766
NORTH,Bâtiments Commerciaux et Administratifs,1974.0,1.0,3.0,38.0,10.6598962638488,0.0,1.0,3.2534704696327
NORTH,Bâtiments Autres,1979.0,1.0,1.0,,10.451897291345356,0.0,1.0,4.918593101932022
NORTH,Bâtiments Commerciaux et Administratifs,1980.0,1.0,2.0,64.0,10.587034776182422,0.2357965094689937,0.7642034905310063,2.0781907597781832
NORTH,Bâtiments Commerciaux et Administratifs,1968.0,1.0,2.0,76.0,10.683186162296495,0.0,1.0,3.9243467551169777
NORTHEAST,Bâtiments Industriels et de Stockage,1959.0,1.0,2.0,,7.121955226164601,0.0,1.0,1.9416152247724325
NORTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,3.0,86.0,7.027160121587701,0.0,1.0,4.0024120051558265
NORTHEAST,Bâtiments Industriels et de Stockage,1980.0,1.0,2.0,64.0,7.057162065563402,0.0,1.0,3.9265174515785985
NORTHEAST,Bâtiments de Vente et de Services,1975.0,1.0,1.0,21.0,6.959532858041019,0.0,1.0,5.423495215276265
EAST,Bâtiments Autres,1981.0,1.0,1.0,,1.044330125486273,0.0,1.0,1.8050046959780757
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1927.0,1.0,3.0,,6.260012111852493,0.0,1.0,2.779440197188883
BALLARD,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,80.0,8.579388598092319,0.0,1.0,2.911263116927541
EAST,Bâtiments Éducatifs et Culturels,1939.0,1.0,2.0,,1.3892009181709692,0.0,1.0,8.084710369764215
CENTRAL,Bâtiments Éducatifs et Culturels,1901.0,1.0,2.0,1.0,1.9787505512732182,0.0,1.0,4.1878349053094395
LAKE UNION,Bâtiments Industriels et de Stockage,1957.0,1.0,2.0,49.0,5.063381443648974,0.0,1.0,0.5933268452777344
GREATER DUWAMISH,Bâtiments de Vente et de Services,1992.0,1.0,2.0,82.0,8.319712148752687,0.0,1.0,5.377867645306046
GREATER DUWAMISH,Bâtiments de Vente et de Services,1953.0,1.0,1.0,40.0,8.41675389458683,0.0,1.0,5.163356381113919
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1967.0,1.0,1.0,98.0,6.083793640468232,0.0,1.0,4.030694535145645
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1961.0,1.0,1.0,,6.410172373276264,0.0,1.0,3.261552099148637
GREATER DUWAMISH,Bâtiments de Vente et de Services,1958.0,1.0,2.0,,6.276934575734433,0.0,1.0,3.8691155044168695
BALLARD,Bâtiments Éducatifs et Culturels,1922.0,1.0,3.0,97.0,8.00956629067422,0.0,1.0,4.116432158686106
BALLARD,Bâtiments de Vente et de Services,1966.0,1.0,1.0,8.0,7.828323929274482,0.0,1.0,5.344866927201017
BALLARD,Bâtiments de Vente et de Services,2000.0,1.0,1.0,34.0,7.669846519491052,0.4829803710312784,0.5170196289687216,5.955448692903612
BALLARD,Bâtiments Autres,1961.0,1.0,1.0,,7.482320795711149,0.0,1.0,3.8368683318273855
BALLARD,Bâtiments Industriels et de Stockage,1975.0,1.0,3.0,3.0,7.219881819279683,0.0,1.0,4.372228792193771
BALLARD,Bâtiments Industriels et de Stockage,1980.0,1.0,1.0,2.0,7.171912404278749,0.0,1.0,1.8309801823813363
BALLARD,Bâtiments Autres,2004.0,1.0,1.0,,8.149232561588958,0.5094191522762951,0.49058084772370486,3.6768068728796672
BALLARD,Bâtiments Autres,1924.0,1.0,2.0,,7.99864909747542,0.0,1.0,2.0294631718735947
BALLARD,Bâtiments Autres,1928.0,1.0,2.0,,8.149015181510077,0.0,1.0,2.6490076604684267
BALLARD,Bâtiments Autres,1942.0,1.0,2.0,,8.311225329328478,0.0,1.0,3.6315151367243654
BALLARD,Bâtiments Éducatifs et Culturels,1975.0,1.0,1.0,92.0,7.16601343949621,0.0,1.0,3.4091655513113324
BALLARD,Bâtiments de Vente et de Services,1996.0,1.0,1.0,53.0,7.1075452844274025,0.0,1.0,2.659559991941776
BALLARD,Bâtiments de Vente et de Services,1967.0,1.0,1.0,82.0,8.161179243170924,0.0,1.0,3.4901235908565567
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,1961.0,1.0,1.0,35.0,5.923971057212256,0.0,1.0,5.474537011150523
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1992.0,1.0,3.0,,6.024176566953759,0.0,1.0,2.2428350885882717
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1982.0,1.0,3.0,88.0,6.163863276796013,0.0,1.0,2.766319109226186
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,1.0,7.588675886501343,0.0,1.0,3.562749176969724
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1965.0,1.0,1.0,,7.451480225818197,0.0,1.0,0.9360933591703348
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,89.0,7.361968107179871,0.20100995596400537,0.7989900440359946,2.305580601973844
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,71.0,7.606990448865568,0.0,1.0,3.6503984672956546
BALLARD,Bâtiments de Vente et de Services,1989.0,1.0,1.0,66.0,10.15501874123489,0.0,1.0,3.85946575468947
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1980.0,1.0,3.0,,5.4212771369347195,0.0,1.0,0.5187937934151676
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1915.0,1.0,3.0,,5.390637714659177,0.0,1.0,0.3364722366212129
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1961.0,1.0,2.0,80.0,6.3377395045588285,0.0,1.0,1.7191887763932197
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1960.0,1.0,2.0,89.0,6.32261819081832,0.0,1.0,2.7606426512213806
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,,7.618729539282508,0.0,1.0,2.4915511925066687
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2007.0,1.0,4.0,96.0,7.290495637318172,0.18837888033961264,0.8116211196603874,1.937301774518713
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1979.0,1.0,4.0,71.0,7.0726352959933285,0.0,1.0,1.803358605071407
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1994.0,1.0,4.0,82.0,7.0008340892169025,0.0,1.0,1.9878743481543455
BALLARD,Bâtiments Industriels et de Stockage,1927.0,1.0,4.0,100.0,7.404548898821959,0.0,1.0,0.9858167945227652
BALLARD,Bâtiments Commerciaux et Administratifs,1901.0,1.0,4.0,,7.86116971209377,0.0,1.0,2.1770218700187
BALLARD,Bâtiments Autres,1900.0,1.0,3.0,,7.762180388439343,0.10740983606557378,0.8925901639344263,5.719688631673257
BALLARD,Bâtiments Commerciaux et Administratifs,1968.0,1.0,2.0,26.0,7.5396148996684484,0.0,1.0,3.5700959181239695
BALLARD,Bâtiments Commerciaux et Administratifs,1966.0,1.0,1.0,93.0,7.454031635678049,0.0,1.0,2.871868286331605
BALLARD,Bâtiments Industriels et de Stockage,1902.0,1.0,2.0,,7.365943267462103,0.0,1.0,2.91180703861623
NORTH,Bâtiments Autres,1996.0,1.0,2.0,,11.598956166228664,0.0,1.0,5.737023808436003
NORTH,Bâtiments Commerciaux et Administratifs,1931.0,1.0,2.0,58.0,12.927355077467897,0.0,1.0,3.8124236402053913
NORTHWEST,Bâtiments Éducatifs et Culturels,1930.0,1.0,3.0,61.0,14.06220240751352,0.0,1.0,3.534562093729579
DELRIDGE,Bâtiments Industriels et de Stockage,1980.0,1.0,1.0,22.0,5.380427466071635,0.0,1.0,3.4496700351129332
NORTHEAST,Bâtiments Éducatifs et Culturels,2004.0,3.0,2.0,5.0,6.950287130085376,0.0,1.0,4.864915639746849
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1957.0,1.0,2.0,,7.058392608953487,0.0,1.0,4.226103551734458
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1983.0,1.0,4.0,64.0,6.9111734062558625,0.2674077543072638,0.7325922456927362,2.299580583973747
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1983.0,1.0,4.0,78.0,6.856331738480746,0.3754525619200614,0.6245474380799386,2.5832425505088623
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,9.0,5.987796352024784,0.0,1.0,3.3769046890931107
EAST,Bâtiments Autres,1932.0,1.0,1.0,,3.167206575359928,0.0,1.0,4.811371016571989
NORTHWEST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,2.0,73.0,11.442752844500363,0.0,1.0,2.244955980157409
NORTHWEST,Bâtiments Commerciaux et Administratifs,1987.0,1.0,3.0,91.0,11.497224871900727,0.35880691150384336,0.6411930884961566,2.9036169846461855
NORTH,Bâtiments Commerciaux et Administratifs,1988.0,1.0,3.0,55.0,11.342533348837154,0.0,1.0,3.5386377907833935
NORTH,Bâtiments Industriels et de Stockage,1977.0,2.0,2.0,,11.48491663791764,0.0,1.0,0.6205764877251098
NORTH,Bâtiments Autres,2005.0,2.0,1.0,,11.194629816264703,0.0,1.0,4.396792086874355
DELRIDGE,Bâtiments Éducatifs et Culturels,1924.0,1.0,2.0,92.0,9.979267100026371,0.0,1.0,3.7832801295354206
DELRIDGE,Bâtiments Autres,1963.0,1.0,1.0,,7.938112116096239,0.0,1.0,3.977997994351679
DELRIDGE,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,88.0,8.009989918592543,0.0,1.0,4.040416220196545
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1920.0,1.0,2.0,,2.982530292490309,0.0,1.0,3.5139306516493947
NORTHWEST,Bâtiments Autres,1970.0,5.0,1.0,,11.673079492355926,0.0,1.0,5.2235938203521
NORTHWEST,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,81.0,11.181822883235045,0.0,1.0,2.516889695641051
NORTHWEST,Bâtiments de Soins de Santé,1966.0,8.0,1.0,85.0,12.147908418306796,0.0,1.0,8.095327323095018
NORTHWEST,Bâtiments Éducatifs et Culturels,1965.0,1.0,2.0,,12.501619244781272,0.0,1.0,3.992865393272247
GREATER DUWAMISH,Bâtiments de Vente et de Services,1965.0,1.0,1.0,16.0,3.2914915799786812,0.0,1.0,4.874357275803628
EAST,Bâtiments Commerciaux et Administratifs,1964.0,1.0,3.0,60.0,2.323292821640528,0.0,1.0,8.083094013369788
DELRIDGE,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,53.0,8.165904540882298,0.0,1.0,1.3962446919730587
DELRIDGE,Bâtiments Autres,2005.0,5.0,1.0,,9.57984838417789,0.0,1.0,4.576256175823449
DELRIDGE,Bâtiments Autres,1971.0,1.0,1.0,,8.390806887675748,0.0,1.0,4.81794011687474
DOWNTOWN,Bâtiments Industriels et de Stockage,1956.0,1.0,2.0,92.0,1.5754101311082434,0.0,1.0,1.1600209167967532
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1988.0,1.0,1.0,,1.4360916238688546,0.0,1.0,3.7984062786411785
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2001.0,1.0,5.0,89.0,1.5863676885940308,0.31415287493601773,0.6858471250639823,3.0017143452315387
BALLARD,Bâtiments de Vente et de Services,1994.0,1.0,1.0,22.0,9.965772055667244,0.0,1.0,5.792220611118078
NORTHWEST,Bâtiments de Vente et de Services,1979.0,1.0,2.0,,13.136401294545156,0.0,1.0,1.1878434223960523
GREATER DUWAMISH,Bâtiments Autres,1989.0,5.0,2.0,,4.0001076138907115,0.0,1.0,5.196007747723467
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1997.0,1.0,2.0,57.0,4.022840593693235,0.0,1.0,3.202746442938317
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1900.0,1.0,1.0,,3.805507807864278,0.0,1.0,1.1786549963416462
EAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,7.0,94.0,0.6522836432166018,0.38299124549400426,0.6170087545059957,2.378619779270043
EAST,Bâtiments Autres,1951.0,1.0,1.0,,0.7463511245124324,0.0,1.0,6.570028255444994
EAST,Bâtiments Commerciaux et Administratifs,1945.0,1.0,1.0,52.0,0.8441499251756975,0.0,1.0,7.013078793955446
EAST,Bâtiments Commerciaux et Administratifs,1956.0,1.0,3.0,69.0,0.8841063340999208,0.0,1.0,4.146778872070522
SOUTHEAST,Bâtiments Autres,1921.0,1.0,2.0,,7.89084112421029,0.0,1.0,3.3109079103146946
DELRIDGE,Bâtiments Autres,1966.0,1.0,2.0,,4.190638256484314,0.0,1.0,3.6735119769828146
NORTH,Bâtiments Commerciaux et Administratifs,1985.0,1.0,3.0,100.0,14.21548518929091,0.38683740321620014,0.6131625967837999,1.3506671834767394
NORTH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,100.0,13.072335975817879,0.0,1.0,1.3056264580524357
NORTH,Bâtiments Autres,1969.0,1.0,1.0,,13.12498818760108,0.0,1.0,3.8124236402053913
DELRIDGE,Bâtiments Autres,1997.0,1.0,1.0,,4.824014867970897,0.0,1.0,3.654546775033431
DELRIDGE,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,69.0,4.621740631988043,0.0,1.0,3.1018924693823817
EAST,Bâtiments Commerciaux et Administratifs,1959.0,1.0,3.0,85.0,0.8944448959292135,0.0,1.0,4.143928062410929
EAST,Bâtiments d'Hébergement,1928.0,1.0,6.0,56.0,0.7388981174663687,0.0,1.0,4.730392150741473
EAST,Bâtiments d'Hébergement,1928.0,1.0,9.0,85.0,0.7351525334655575,0.0,1.0,4.6280074198908485
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1989.0,1.0,2.0,,1.2276446784542776,0.0,1.0,3.859676525055937
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1973.0,1.0,2.0,34.0,1.319141724109948,0.0,1.0,4.715458539882214
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1984.0,1.0,4.0,69.0,2.8471210663746747,0.2768691997898792,0.7231308002101208,3.2311995745570328
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,50.0,2.3993020871437256,0.0,1.0,3.1467351470905185
SOUTHWEST,Bâtiments de Vente et de Services,1902.0,1.0,2.0,,3.8208854280466977,0.0,1.0,5.814578192803967
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,7.0,3.4248045022693425,0.0,1.0,3.678071255397333
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1912.0,1.0,3.0,,2.9804406562246344,0.0,1.0,2.8154087194227095
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1957.0,1.0,1.0,12.0,6.442494151065673,0.0,1.0,3.5496173867804286
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1955.0,23.0,1.0,,6.643874559442479,0.0,1.0,6.339565337826575
LAKE UNION,Bâtiments Commerciaux et Administratifs,1989.0,1.0,3.0,71.0,5.37254635406778,0.0,1.0,4.098336583491638
LAKE UNION,Bâtiments Commerciaux et Administratifs,1959.0,1.0,4.0,88.0,4.120644560384641,0.35833349889734367,0.6416665011026563,2.498973906999436
LAKE UNION,Bâtiments Commerciaux et Administratifs,1986.0,1.0,4.0,,3.980925420809588,0.3814249895528625,0.6185750104471375,2.9215473753646144
LAKE UNION,Bâtiments Commerciaux et Administratifs,1969.0,1.0,3.0,,3.9310220786966665,0.30703920963260267,0.6929607903673973,1.7316555451583497
LAKE UNION,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,73.0,4.053430589066559,0.38346285794300916,0.6165371420569908,2.702032128776647
DELRIDGE,Bâtiments Éducatifs et Culturels,1957.0,1.0,2.0,52.0,9.39797342772207,0.0,1.0,3.322514859627687
DELRIDGE,Bâtiments Éducatifs et Culturels,1963.0,1.0,1.0,78.0,9.59877995467523,0.0,1.0,2.647592232065096
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1963.0,1.0,1.0,,6.623787638931534,0.0,1.0,2.6878474937846906
SOUTHWEST,Bâtiments Autres,1917.0,1.0,1.0,,10.102912499890165,0.0,1.0,5.192178770486369
SOUTHWEST,Bâtiments Éducatifs et Culturels,1952.0,1.0,3.0,,10.167977880417864,0.0,1.0,4.131961425793407
SOUTHEAST,Bâtiments de Vente et de Services,1959.0,1.0,1.0,97.0,10.362766824681577,0.0,1.0,4.040592106222854
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1948.0,1.0,1.0,,6.517039104776524,0.0,1.0,1.9685099809725544
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1931.0,1.0,1.0,,4.4525920808296835,0.0,1.0,2.8355635214011694
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,100.0,4.179089074828277,0.12553468476845825,0.8744653152315418,4.120174738923119
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1940.0,1.0,2.0,98.0,4.206423529452951,0.0,1.0,3.248822901236153
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1927.0,1.0,1.0,57.0,2.7087192650808296,0.0,1.0,2.731766727719526
SOUTHWEST,Bâtiments Éducatifs et Culturels,1977.0,1.0,1.0,14.0,11.039937240536066,0.0,1.0,1.951608170169951
LAKE UNION,Bâtiments Commerciaux et Administratifs,1916.0,1.0,3.0,85.0,6.272385643193574,0.0,1.0,2.9892110565637253
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,19.0,4.88530816556774,0.0,1.0,1.7833912195575383
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,2.0,68.0,4.88530816556774,0.0,1.0,2.1471001901536506
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,2.0,20.0,4.88530816556774,0.0,1.0,2.3988039507345884
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,2.0,54.0,0.5519921031168024,0.0,1.0,4.862985658833579
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1906.0,1.0,3.0,,0.30426231630016876,0.0,1.0,3.0233474405869645
GREATER DUWAMISH,Bâtiments Autres,1992.0,1.0,3.0,,1.2259655570642223,0.15829082699222344,0.8417091730077766,4.705829669087269
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1914.0,1.0,3.0,84.0,2.1098859209253824,0.0,1.0,3.9331972406595526
SOUTHWEST,Bâtiments Commerciaux et Administratifs,1984.0,1.0,3.0,5.0,5.337674534505349,0.29773719730051607,0.7022628026994839,2.6858045921548905
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1990.0,1.0,1.0,50.0,8.487285671747406,0.0,1.0,3.7716108517114013
CENTRAL,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,47.0,2.2613683474966426,0.0,1.0,4.0116873285410914
NORTH,Bâtiments Éducatifs et Culturels,1931.0,1.0,2.0,69.0,9.57231961481861,0.0,1.0,3.0209125720842893
CENTRAL,Bâtiments Commerciaux et Administratifs,1907.0,1.0,3.0,47.0,1.5566509765016914,0.0,1.0,3.6396892099231644
CENTRAL,Bâtiments Commerciaux et Administratifs,1963.0,1.0,2.0,80.0,1.9064578408428228,0.0,1.0,2.3282528397426234
CENTRAL,Bâtiments Commerciaux et Administratifs,1999.0,1.0,3.0,55.0,2.5469961471749776,0.0,1.0,3.1561489949598958
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,94.0,5.069021318794718,0.0,1.0,2.2049722641270453
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,11.0,5.451944735552729,0.0,1.0,5.168322569931849
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1924.0,1.0,1.0,62.0,5.328222570273567,0.0,1.0,4.220242729097475
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1930.0,1.0,1.0,,5.387541295446358,0.0,1.0,1.5686159179138452
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1953.0,1.0,1.0,98.0,5.600504358326523,0.0,1.0,3.0257763949023677
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,5.0,5.633394481590125,0.0,1.0,2.2874714551839976
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1949.0,1.0,1.0,,2.536751119077105,0.0,1.0,3.9531649487593215
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1947.0,1.0,1.0,70.0,2.707601279840969,0.0,1.0,2.8925915146344776
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1936.0,1.0,1.0,33.0,2.869500498719035,0.0,1.0,1.3635373739972745
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1950.0,1.0,1.0,,2.908529658299245,0.0,1.0,4.4343818650078095
GREATER DUWAMISH,Bâtiments Autres,1960.0,1.0,1.0,,2.9833038899201494,0.0,1.0,3.529297384289471
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,,2.7871173291088382,0.0,1.0,3.379973745210529
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1985.0,1.0,1.0,78.0,2.558784000373662,0.0,1.0,3.1135153092103742
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,1.0,94.0,2.6503254068443898,0.0,1.0,1.7011051009599243
GREATER DUWAMISH,Bâtiments Autres,1994.0,1.0,2.0,,9.178849080090787,0.0,1.0,5.1893392039782915
SOUTHEAST,Bâtiments Éducatifs et Culturels,1912.0,1.0,2.0,49.0,7.247308755830855,0.0,1.0,4.638121286127777
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,,7.560354556023893,0.0,1.0,2.6993457604720636
SOUTHEAST,Bâtiments Éducatifs et Culturels,1981.0,1.0,3.0,96.0,7.982484036958496,0.0,1.0,2.6333266549062735
NORTHEAST,Bâtiments Industriels et de Stockage,2006.0,1.0,6.0,,10.035371278542577,0.148031299943959,0.851968700056041,2.5817308344235403
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,1.0,67.0,1.4724493953054367,0.0,1.0,2.946016681308058
GREATER DUWAMISH,Bâtiments Autres,1920.0,1.0,4.0,,1.4649507449371242,0.0,1.0,2.3711778844596574
GREATER DUWAMISH,Bâtiments Autres,1991.0,10.0,1.0,,1.7471461764257012,0.0,1.0,6.0064763047284195
GREATER DUWAMISH,Bâtiments de Vente et de Services,1944.0,1.0,1.0,100.0,2.131701019057164,0.0,1.0,0.7608058290337599
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,99.0,2.4879521044626647,0.0,1.0,2.60638654732571
GREATER DUWAMISH,Bâtiments Autres,1972.0,1.0,1.0,,2.957036692088017,0.0,1.0,1.8066480817218056
GREATER DUWAMISH,Bâtiments Autres,1910.0,1.0,1.0,,2.8903543209993776,0.0,1.0,3.2872818575322613
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,20.0,2.9609026357480004,0.0,1.0,3.7340917969354845
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1945.0,1.0,1.0,12.0,3.0265983800320653,0.0,1.0,1.4929040961781488
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,80.0,2.926550165879116,0.0,1.0,2.272125885509337
GREATER DUWAMISH,Bâtiments de Vente et de Services,1951.0,1.0,2.0,,3.2107043908564226,0.0,1.0,3.7362400254737738
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1963.0,1.0,1.0,,4.092481991299468,0.0,1.0,4.573989068504517
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,10.0,4.197140054824831,0.0,1.0,2.906354462402774
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1959.0,1.0,1.0,58.0,4.139728081847639,0.0,1.0,2.7942278973432626
GREATER DUWAMISH,Bâtiments Autres,1974.0,1.0,1.0,,4.313721083484505,0.0,1.0,3.9564225927248304
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,,4.297655280494713,0.0,1.0,3.713815939403968
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1957.0,1.0,1.0,100.0,4.345126255887424,0.0,1.0,4.0943445622221
GREATER DUWAMISH,Bâtiments Autres,1952.0,1.0,1.0,,2.117380931064546,0.0,1.0,1.9198594718553708
